,city,job_title,company_name,location,summary,salary
3025,Washington+DC,Director of Data Engineering,FiscalNote,"Washington, DC","You'll get the opportunity to work at an institution pushing the boundaries of open data transparency, while leading some of the industry’s brightest engineers...",nothing_found
3026,Washington+DC,Research - Project Analyst,AARP,"Washington, DC 20001 (Shaw area)","Providing technical support and graphic designs for presentations, reports, and other special projects, including the creation of data visuals and infographics....",nothing_found
3027,Washington+DC,Jr Resource Analyst,ASRC Federal Holding Company,"Greenbelt, MD 20771","Compile workforce data for reports including gathering data from database reports, performing variance analysis, and writing data for presentation format....",nothing_found
3028,Washington+DC,Entry Level Operations Research Analyst # 00047552,Mitre Corporation,"McLean, VA","MITRE is currently seeking an Operations Research Analyst, Statistician, or Data Scientist to join our Operations Research department in McLean, VA....",nothing_found
3029,Washington+DC,Senior Data SME,"Compass, Inc.","Washington, DC",Leverage systems engineering or data engineering background to support architect and scientist is realizing the strategic data management vision....,nothing_found
3030,Washington+DC,Prospect Research Analyst,Bipartisan Policy Center,"Washington, DC 20005 (Logan Circle area)","Demonstrated ability to conceptualize and develop proactive prospecting methodologies to support organizational goals, including data mining, sophisticated...",nothing_found
3031,Washington+DC,Research Management Analyst,ANSER,"Washington, DC","OVERVIEW: ANSER enhances national and homeland security by strengthening public institutions. We were established for the purpose of public service, not for...",nothing_found
3032,Washington+DC,Customer Research Analyst,Washington Metropolitan Area Transit Authority,"Washington, DC 20001 (Shaw area)",NOTE: This posting will be used to fill multiple Project Manager postions AND in two locations: JGB (Jackson Graham - DC) and New Carrollton. Department...,nothing_found
3033,Washington+DC,Statistical Analyst Survey Statistician,WESTAT,"Rockville, MD 20850","This position will support company-wide efforts to develop new directions and applications in statistical estimation, analysis and data science....",nothing_found
3034,Washington+DC,Pharmacy Compounding Regulatory Analysis Fellowship - CDER,Oak Ridge Associated Universities,"Silver Spring, MD",Summarize and analyze relevant data from the literature search. The literature search results and related analyses of publicly available information performed...,nothing_found
3035,Washington+DC,Analytic Methodologist,Planned Systems International,"Washington, DC","Frequently works with ambiguous information, deconstructs key questions, suggests/applies methodologies, develops data schema to structured observations, and...",nothing_found
3036,Washington+DC,Research Protection Technical Analyst,Booz Allen Hamilton,"Washington, DC","Booz Allen Hamilton has been at the forefront of strategy and technology for more than 100 years. Today, the firm provides management and technology...",nothing_found
3037,Washington+DC,Technical Research Project Analyst,RAND Corporation,"Washington, DC","Working knowledge of data analysis packages (e.g., SAS, MatLab, Stata, GAMS) is strongly preferred. Under limited supervision, provides an advanced level of...",nothing_found
3038,Washington+DC,Research Analyst,CBRE,"Washington, DC",Ability to handle and manipulate large amounts of data. Reviews and evaluates data results collected by themselves and others within the research team to ensure...,nothing_found
3039,Washington+DC,Statistician,2M Research Services,"Arlington, VA 22203 (Bluemont area)",This position will be responsible for designing and conducting statistical analyses on data collected from complex sample designs as well as large scale...,nothing_found
3040,Washington+DC,Biostatistician (Part-time),Clinical Research Management,"Silver Spring, MD","Provide statistical collaboration and/or consultation to research scientists, investigators, database designers, and managers of our client and outside clients....",nothing_found
3041,Washington+DC,Research Technology Protection - Analyst,"Bluemont Technology & Research, Inc.","College Park, MD",Demonstrated ability to document and present data analysis. Ability to review Intelligence research data and provide written documentation of the results....,nothing_found
3042,Washington+DC,Research Analyst II,World Resources Institute,"Washington, DC","Guidance, reports, briefs, data products). The foundation of our work is delivering high-quality research, data, maps and analysis to solve the world’s greatest...",nothing_found
3043,Washington+DC,Research Technology Protection - Analyst,"Bluemont Technology & Research, Inc.","College Park, MD",Demonstrated ability to document and present data analysis. Ability to review Intelligence research data and provide written documentation of the results....,nothing_found
3044,Washington+DC,"Senior Associate, Federal Data Analysis",KPMG,"Washington, DC 20036 (Downtown area)","Strong understanding of governance, controls, process and procedures, centers of competency, change management, conceptual data modeling, master data management...",nothing_found
3045,Washington+DC,Research Analyst II,World Resources Institute,"Washington, DC","Guidance, reports, briefs, data products). The foundation of our work is delivering high-quality research, data, maps and analysis to solve the world’s greatest...",nothing_found
3046,Washington+DC,Senior Data Analyst,Wunderman,"Washington, DC","Data visualization dash boards. Headquartered in New York, the agency brings together 7,000 creatives, data scientists, strategists and technologists in 175...",nothing_found
3047,Washington+DC,Competitive Intelligence Research Analyst,Freedom Partners,"Arlington, VA 22201 (Lyon Village area)",Enter and manage data. Basic understanding of financial data required. Freedom Partners Chamber of Commerce is seeking a Competitive Intelligence Research...,nothing_found
3048,Washington+DC,Statistician,"Karna, LLC","Alexandria, VA",The Statistician will be responsible for statistical analysis and reporting of captured data. Performs data replication studies and critically evaluates...,nothing_found
3049,Washington+DC,2018 NASA Space Animation Fellowship - 2 Positions,Universities Space Research Association,"Greenbelt, MD","Attending meetings with scientists, storyboarding, and motion graphics and creating final renders. You will work with an outstanding team of animators, data...",nothing_found
3050,Washington+DC,Post Masters Research Associate - Building Analysis,Pacific Northwest National Laboratory,"Arlington, VA",It is preferred that the candidate have practical experience analyzing building system data and developing tools for building optimization and data processing...,nothing_found
3051,Washington+DC,Research Analyst,Virginia Tech Applied Research Corporation,"Arlington, VA 22203 (Bluemont area)",Conduct comprehensive research on select science and technology topics using openly available data sources....,nothing_found
3052,Washington+DC,Sr. Data Scientist,Deloitte,"Arlington, VA 22209 (Radnor-Ft Myer Heights area)","Data Modeling, Erwin, DBA. Big data, ZoomData, Hadoop, machine learning, text analytics, Tableau. Informatica, ODI, SAP Data Services, SAP BW/HANA, Datastage....",nothing_found
3053,Washington+DC,Statistical Prgrammer,Addx,"Alexandria, VA 22311 (Alexandria Wrest area)","The ability to create visual representations of data findings (i.e. Develops study hypotheses, develops statistically valid samples, establishes statistically...",nothing_found
3054,Washington+DC,"Manager, Analytics (Senior Modeler/Statistician)",Powell Tate,"Washington, DC 20001 (Shaw area)","3-5 years of professional hands-on experience with statistical modeling, data mining, and using multiple data formats....",nothing_found
